model,scope,cohort,metric,estimate,lower,upper,finite_replicates,replicates
deepfense,sources,fma_hardneg,macro_TPR,,,,0,2000
deepfense,sources,fma_hardneg,precision,0.0,0.0,0.0,1709,2000
deepfense,sources,fma_hardneg,scored,149.0,147.0,150.0,2000,2000
deepfense,sources,fma_hardneg,specificity,0.9865771812080537,0.9664429530201343,1.0,2000,2000
deepfense,sources,mom_diffrythm,AUROC,,,,0,2000
deepfense,sources,mom_diffrythm,F1,,,,0,2000
deepfense,sources,mom_diffrythm,FN,97.0,93.0,100.0,2000,2000
deepfense,sources,mom_diffrythm,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_diffrythm,FPR,,,,0,2000
deepfense,sources,mom_diffrythm,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_diffrythm,TP,3.0,0.0,7.0,2000,2000
deepfense,sources,mom_diffrythm,TPR,0.03,0.0,0.07,2000,2000
deepfense,sources,mom_diffrythm,all_attempt_correctness,0.03,0.0,0.07,2000,2000
deepfense,sources,mom_diffrythm,attempted,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_diffrythm,balanced_accuracy,,,,0,2000
deepfense,sources,mom_diffrythm,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_diffrythm,macro_FPR,,,,0,2000
deepfense,sources,mom_diffrythm,macro_TPR,0.03,0.0,0.07,2000,2000
deepfense,sources,mom_diffrythm,precision,1.0,1.0,1.0,1930,2000
deepfense,sources,mom_diffrythm,scored,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_diffrythm,specificity,,,,0,2000
deepfense,sources,mom_extra_real,AUROC,,,,0,2000
deepfense,sources,mom_extra_real,F1,,,,0,2000
deepfense,sources,mom_extra_real,FN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_extra_real,FP,3.0,0.0,7.0,2000,2000
deepfense,sources,mom_extra_real,FPR,0.03409090909090909,0.0,0.07954545454545454,2000,2000
deepfense,sources,mom_extra_real,TN,85.0,81.0,88.0,2000,2000
deepfense,sources,mom_extra_real,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_extra_real,TPR,,,,0,2000
deepfense,sources,mom_extra_real,all_attempt_correctness,0.9659090909090909,0.9204545454545454,1.0,2000,2000
deepfense,sources,mom_extra_real,attempted,88.0,88.0,88.0,2000,2000
deepfense,sources,mom_extra_real,balanced_accuracy,,,,0,2000
deepfense,sources,mom_extra_real,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_extra_real,macro_FPR,0.03409090909090909,0.0,0.07954545454545454,2000,2000
deepfense,sources,mom_extra_real,macro_TPR,,,,0,2000
deepfense,sources,mom_extra_real,precision,0.0,0.0,0.0,1908,2000
deepfense,sources,mom_extra_real,scored,88.0,88.0,88.0,2000,2000
deepfense,sources,mom_extra_real,specificity,0.9659090909090909,0.9204545454545454,1.0,2000,2000
deepfense,sources,mom_real,AUROC,,,,0,2000
deepfense,sources,mom_real,F1,,,,0,2000
deepfense,sources,mom_real,FN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_real,FP,2.0,0.0,5.0,2000,2000
deepfense,sources,mom_real,FPR,0.010752688172043012,0.0,0.026881720430107527,2000,2000
deepfense,sources,mom_real,TN,184.0,181.0,186.0,2000,2000
deepfense,sources,mom_real,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_real,TPR,,,,0,2000
deepfense,sources,mom_real,all_attempt_correctness,0.989247311827957,0.9731182795698925,1.0,2000,2000
deepfense,sources,mom_real,attempted,186.0,186.0,186.0,2000,2000
deepfense,sources,mom_real,balanced_accuracy,,,,0,2000
deepfense,sources,mom_real,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_real,macro_FPR,0.010752688172043012,0.0,0.026881720430107527,2000,2000
deepfense,sources,mom_real,macro_TPR,,,,0,2000
deepfense,sources,mom_real,precision,0.0,0.0,0.0,1738,2000
deepfense,sources,mom_real,scored,186.0,186.0,186.0,2000,2000
deepfense,sources,mom_real,specificity,0.989247311827957,0.9731182795698925,1.0,2000,2000
deepfense,sources,mom_real_wav,AUROC,,,,0,2000
deepfense,sources,mom_real_wav,F1,,,,0,2000
deepfense,sources,mom_real_wav,FN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_real_wav,FP,1.0,0.0,3.0,2000,2000
deepfense,sources,mom_real_wav,FPR,0.03571428571428571,0.0,0.10714285714285714,2000,2000
deepfense,sources,mom_real_wav,TN,27.0,25.0,28.0,2000,2000
deepfense,sources,mom_real_wav,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_real_wav,TPR,,,,0,2000
deepfense,sources,mom_real_wav,all_attempt_correctness,0.9642857142857143,0.8928571428571429,1.0,2000,2000
deepfense,sources,mom_real_wav,attempted,28.0,28.0,28.0,2000,2000
deepfense,sources,mom_real_wav,balanced_accuracy,,,,0,2000
deepfense,sources,mom_real_wav,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_real_wav,macro_FPR,0.03571428571428571,0.0,0.10714285714285714,2000,2000
deepfense,sources,mom_real_wav,macro_TPR,,,,0,2000
deepfense,sources,mom_real_wav,precision,0.0,0.0,0.0,1294,2000
deepfense,sources,mom_real_wav,scored,28.0,28.0,28.0,2000,2000
deepfense,sources,mom_real_wav,specificity,0.9642857142857143,0.8928571428571429,1.0,2000,2000
deepfense,sources,mom_riffusion,AUROC,,,,0,2000
deepfense,sources,mom_riffusion,F1,,,,0,2000
deepfense,sources,mom_riffusion,FN,99.0,97.0,100.0,2000,2000
deepfense,sources,mom_riffusion,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_riffusion,FPR,,,,0,2000
deepfense,sources,mom_riffusion,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_riffusion,TP,1.0,0.0,3.0,2000,2000
deepfense,sources,mom_riffusion,TPR,0.01,0.0,0.03,2000,2000
deepfense,sources,mom_riffusion,all_attempt_correctness,0.01,0.0,0.03,2000,2000
deepfense,sources,mom_riffusion,attempted,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_riffusion,balanced_accuracy,,,,0,2000
deepfense,sources,mom_riffusion,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_riffusion,macro_FPR,,,,0,2000
deepfense,sources,mom_riffusion,macro_TPR,0.01,0.0,0.03,2000,2000
deepfense,sources,mom_riffusion,precision,1.0,1.0,1.0,1282,2000
deepfense,sources,mom_riffusion,scored,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_riffusion,specificity,,,,0,2000
deepfense,sources,mom_udio,AUROC,,,,0,2000
deepfense,sources,mom_udio,F1,,,,0,2000
deepfense,sources,mom_udio,FN,94.0,89.0,98.0,2000,2000
deepfense,sources,mom_udio,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_udio,FPR,,,,0,2000
deepfense,sources,mom_udio,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_udio,TP,6.0,2.0,11.0,2000,2000
deepfense,sources,mom_udio,TPR,0.06,0.02,0.11,2000,2000
deepfense,sources,mom_udio,all_attempt_correctness,0.06,0.02,0.11,2000,2000
deepfense,sources,mom_udio,attempted,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_udio,balanced_accuracy,,,,0,2000
deepfense,sources,mom_udio,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_udio,macro_FPR,,,,0,2000
deepfense,sources,mom_udio,macro_TPR,0.06,0.02,0.11,2000,2000
deepfense,sources,mom_udio,precision,1.0,1.0,1.0,1993,2000
deepfense,sources,mom_udio,scored,100.0,100.0,100.0,2000,2000
deepfense,sources,mom_udio,specificity,,,,0,2000
deepfense,sources,mom_yue,AUROC,,,,0,2000
deepfense,sources,mom_yue,F1,,,,0,2000
deepfense,sources,mom_yue,FN,100.0,99.0,102.0,2000,2000
deepfense,sources,mom_yue,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,FPR,,,,0,2000
deepfense,sources,mom_yue,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,attempted,100.0,99.0,102.0,2000,2000
deepfense,sources,mom_yue,balanced_accuracy,,,,0,2000
deepfense,sources,mom_yue,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,mom_yue,macro_FPR,,,,0,2000
deepfense,sources,mom_yue,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,mom_yue,precision,,,,0,2000
deepfense,sources,mom_yue,scored,100.0,99.0,102.0,2000,2000
deepfense,sources,mom_yue,specificity,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,AUROC,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,F1,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,FN,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,FPR,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,macro_FPR,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,precision,,,,0,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v2-xxl-alpha,specificity,,,,0,2000
deepfense,sources,sonics_chirp-v3,AUROC,,,,0,2000
deepfense,sources,sonics_chirp-v3,F1,,,,0,2000
deepfense,sources,sonics_chirp-v3,FN,70.0,64.0,76.0,2000,2000
deepfense,sources,sonics_chirp-v3,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v3,FPR,,,,0,2000
deepfense,sources,sonics_chirp-v3,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v3,TP,10.0,4.0,16.0,2000,2000
deepfense,sources,sonics_chirp-v3,TPR,0.125,0.05,0.2,2000,2000
deepfense,sources,sonics_chirp-v3,all_attempt_correctness,0.125,0.05,0.2,2000,2000
deepfense,sources,sonics_chirp-v3,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v3,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_chirp-v3,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_chirp-v3,macro_FPR,,,,0,2000
deepfense,sources,sonics_chirp-v3,macro_TPR,0.125,0.05,0.2,2000,2000
deepfense,sources,sonics_chirp-v3,precision,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_chirp-v3,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v3,specificity,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,AUROC,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,F1,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,FN,70.0,64.0,75.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,FPR,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,TP,10.0,5.0,16.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,TPR,0.125,0.0625,0.2,2000,2000
deepfense,sources,sonics_chirp-v3.5,all_attempt_correctness,0.125,0.0625,0.2,2000,2000
deepfense,sources,sonics_chirp-v3.5,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,macro_FPR,,,,0,2000
deepfense,sources,sonics_chirp-v3.5,macro_TPR,0.125,0.0625,0.2,2000,2000
deepfense,sources,sonics_chirp-v3.5,precision,1.0,1.0,1.0,1999,2000
deepfense,sources,sonics_chirp-v3.5,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_chirp-v3.5,specificity,,,,0,2000
deepfense,sources,sonics_real,AUROC,,,,0,2000
deepfense,sources,sonics_real,F1,,,,0,2000
deepfense,sources,sonics_real,FN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_real,FP,8.0,3.0,13.0,2000,2000
deepfense,sources,sonics_real,FPR,0.02711864406779661,0.010169491525423728,0.04406779661016949,2000,2000
deepfense,sources,sonics_real,TN,287.0,282.0,292.0,2000,2000
deepfense,sources,sonics_real,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_real,TPR,,,,0,2000
deepfense,sources,sonics_real,all_attempt_correctness,0.9728813559322034,0.9559322033898305,0.9898305084745763,2000,2000
deepfense,sources,sonics_real,attempted,295.0,295.0,295.0,2000,2000
deepfense,sources,sonics_real,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_real,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_real,macro_FPR,0.02711864406779661,0.010169491525423728,0.04406779661016949,2000,2000
deepfense,sources,sonics_real,macro_TPR,,,,0,2000
deepfense,sources,sonics_real,precision,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_real,scored,295.0,295.0,295.0,2000,2000
deepfense,sources,sonics_real,specificity,0.9728813559322034,0.9559322033898305,0.9898305084745763,2000,2000
deepfense,sources,sonics_udio-120s,AUROC,,,,0,2000
deepfense,sources,sonics_udio-120s,F1,,,,0,2000
deepfense,sources,sonics_udio-120s,FN,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-120s,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,FPR,,,,0,2000
deepfense,sources,sonics_udio-120s,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-120s,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_udio-120s,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_udio-120s,macro_FPR,,,,0,2000
deepfense,sources,sonics_udio-120s,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-120s,precision,,,,0,2000
deepfense,sources,sonics_udio-120s,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-120s,specificity,,,,0,2000
deepfense,sources,sonics_udio-30s,AUROC,,,,0,2000
deepfense,sources,sonics_udio-30s,F1,,,,0,2000
deepfense,sources,sonics_udio-30s,FN,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-30s,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,FPR,,,,0,2000
deepfense,sources,sonics_udio-30s,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-30s,balanced_accuracy,,,,0,2000
deepfense,sources,sonics_udio-30s,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,sonics_udio-30s,macro_FPR,,,,0,2000
deepfense,sources,sonics_udio-30s,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,sonics_udio-30s,precision,,,,0,2000
deepfense,sources,sonics_udio-30s,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,sonics_udio-30s,specificity,,,,0,2000
deepfense,sources,suno_cdn_latest,AUROC,,,,0,2000
deepfense,sources,suno_cdn_latest,F1,,,,0,2000
deepfense,sources,suno_cdn_latest,FN,56.0,56.0,56.0,2000,2000
deepfense,sources,suno_cdn_latest,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,FPR,,,,0,2000
deepfense,sources,suno_cdn_latest,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,attempted,56.0,56.0,56.0,2000,2000
deepfense,sources,suno_cdn_latest,balanced_accuracy,,,,0,2000
deepfense,sources,suno_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,suno_cdn_latest,macro_FPR,,,,0,2000
deepfense,sources,suno_cdn_latest,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_cdn_latest,precision,,,,0,2000
deepfense,sources,suno_cdn_latest,scored,56.0,56.0,56.0,2000,2000
deepfense,sources,suno_cdn_latest,specificity,,,,0,2000
deepfense,sources,suno_extra,AUROC,,,,0,2000
deepfense,sources,suno_extra,F1,,,,0,2000
deepfense,sources,suno_extra,FN,77.0,73.0,80.0,2000,2000
deepfense,sources,suno_extra,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_extra,FPR,,,,0,2000
deepfense,sources,suno_extra,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_extra,TP,3.0,0.0,7.0,2000,2000
deepfense,sources,suno_extra,TPR,0.0375,0.0,0.0875,2000,2000
deepfense,sources,suno_extra,all_attempt_correctness,0.0375,0.0,0.0875,2000,2000
deepfense,sources,suno_extra,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,suno_extra,balanced_accuracy,,,,0,2000
deepfense,sources,suno_extra,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,suno_extra,macro_FPR,,,,0,2000
deepfense,sources,suno_extra,macro_TPR,0.0375,0.0,0.0875,2000,2000
deepfense,sources,suno_extra,precision,1.0,1.0,1.0,1895,2000
deepfense,sources,suno_extra,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,suno_extra,specificity,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,AUROC,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,F1,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,FN,200.0,190.0,210.02499999999986,2000,2000
deepfense,sources,suno_v5.5_native_260905,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,FPR,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,all_attempt_correctness,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,attempted,200.0,190.0,210.02499999999986,2000,2000
deepfense,sources,suno_v5.5_native_260905,balanced_accuracy,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,macro_FPR,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,macro_TPR,0.0,0.0,0.0,2000,2000
deepfense,sources,suno_v5.5_native_260905,precision,,,,0,2000
deepfense,sources,suno_v5.5_native_260905,scored,200.0,190.0,210.02499999999986,2000,2000
deepfense,sources,suno_v5.5_native_260905,specificity,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,AUROC,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,F1,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,FN,194.0,184.0,204.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,FPR,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,TP,6.0,2.0,11.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,TPR,0.03,0.009900990099009901,0.05527638190954774,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,all_attempt_correctness,0.03,0.009900990099009901,0.05527638190954774,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,attempted,200.0,190.975,210.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,balanced_accuracy,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,macro_FPR,,,,0,2000
deepfense,sources,udio_2026_version_unknown_native_260905,macro_TPR,0.03,0.009900990099009901,0.05527638190954774,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,precision,1.0,1.0,1.0,1997,2000
deepfense,sources,udio_2026_version_unknown_native_260905,scored,200.0,190.975,210.0,2000,2000
deepfense,sources,udio_2026_version_unknown_native_260905,specificity,,,,0,2000
deepfense,sources,udio_cdn_latest,AUROC,,,,0,2000
deepfense,sources,udio_cdn_latest,F1,,,,0,2000
deepfense,sources,udio_cdn_latest,FN,17.0,15.0,18.0,2000,2000
deepfense,sources,udio_cdn_latest,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_cdn_latest,FPR,,,,0,2000
deepfense,sources,udio_cdn_latest,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_cdn_latest,TP,1.0,0.0,3.0,2000,2000
deepfense,sources,udio_cdn_latest,TPR,0.05555555555555555,0.0,0.16666666666666666,2000,2000
deepfense,sources,udio_cdn_latest,all_attempt_correctness,0.05555555555555555,0.0,0.16666666666666666,2000,2000
deepfense,sources,udio_cdn_latest,attempted,18.0,18.0,18.0,2000,2000
deepfense,sources,udio_cdn_latest,balanced_accuracy,,,,0,2000
deepfense,sources,udio_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,udio_cdn_latest,macro_FPR,,,,0,2000
deepfense,sources,udio_cdn_latest,macro_TPR,0.05555555555555555,0.0,0.16666666666666666,2000,2000
deepfense,sources,udio_cdn_latest,precision,1.0,1.0,1.0,1314,2000
deepfense,sources,udio_cdn_latest,scored,18.0,18.0,18.0,2000,2000
deepfense,sources,udio_cdn_latest,specificity,,,,0,2000
deepfense,sources,udio_extra,AUROC,,,,0,2000
deepfense,sources,udio_extra,F1,,,,0,2000
deepfense,sources,udio_extra,FN,77.0,73.0,80.0,2000,2000
deepfense,sources,udio_extra,FP,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_extra,FPR,,,,0,2000
deepfense,sources,udio_extra,TN,0.0,0.0,0.0,2000,2000
deepfense,sources,udio_extra,TP,3.0,0.0,7.0,2000,2000
deepfense,sources,udio_extra,TPR,0.0375,0.0,0.0875,2000,2000
deepfense,sources,udio_extra,all_attempt_correctness,0.0375,0.0,0.0875,2000,2000
deepfense,sources,udio_extra,attempted,80.0,80.0,80.0,2000,2000
deepfense,sources,udio_extra,balanced_accuracy,,,,0,2000
deepfense,sources,udio_extra,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,udio_extra,macro_FPR,,,,0,2000
deepfense,sources,udio_extra,macro_TPR,0.0375,0.0,0.0875,2000,2000
deepfense,sources,udio_extra,precision,1.0,1.0,1.0,1898,2000
deepfense,sources,udio_extra,scored,80.0,80.0,80.0,2000,2000
deepfense,sources,udio_extra,specificity,,,,0,2000
deepfense,sources,youtube_hardneg,AUROC,,,,0,2000
deepfense,sources,youtube_hardneg,F1,,,,0,2000
deepfense,sources,youtube_hardneg,FN,0.0,0.0,0.0,2000,2000
deepfense,sources,youtube_hardneg,FP,2.0,0.0,5.0,2000,2000
deepfense,sources,youtube_hardneg,FPR,0.0273972602739726,0.0,0.0684931506849315,2000,2000
deepfense,sources,youtube_hardneg,TN,71.0,68.0,73.0,2000,2000
deepfense,sources,youtube_hardneg,TP,0.0,0.0,0.0,2000,2000
deepfense,sources,youtube_hardneg,TPR,,,,0,2000
deepfense,sources,youtube_hardneg,all_attempt_correctness,0.9726027397260274,0.9315068493150684,1.0,2000,2000
deepfense,sources,youtube_hardneg,attempted,73.0,73.0,73.0,2000,2000
deepfense,sources,youtube_hardneg,balanced_accuracy,,,,0,2000
deepfense,sources,youtube_hardneg,coverage,1.0,1.0,1.0,2000,2000
deepfense,sources,youtube_hardneg,macro_FPR,0.0273972602739726,0.0,0.0684931506849315,2000,2000
deepfense,sources,youtube_hardneg,macro_TPR,,,,0,2000
deepfense,sources,youtube_hardneg,precision,0.0,0.0,0.0,1743,2000
deepfense,sources,youtube_hardneg,scored,73.0,73.0,73.0,2000,2000
deepfense,sources,youtube_hardneg,specificity,0.9726027397260274,0.9315068493150684,1.0,2000,2000
deezer_ismir,cohorts,contemporary_native,AUROC,,,,0,2000
deezer_ismir,cohorts,contemporary_native,F1,,,,0,2000
deezer_ismir,cohorts,contemporary_native,FN,67.0,54.0,81.0,2000,2000
deezer_ismir,cohorts,contemporary_native,FP,0.0,0.0,0.0,2000,2000
deezer_ismir,cohorts,contemporary_native,FPR,,,,0,2000
deezer_ismir,cohorts,contemporary_native,TN,0.0,0.0,0.0,2000,2000
deezer_ismir,cohorts,contemporary_native,TP,333.0,316.0,351.0,2000,2000
deezer_ismir,cohorts,contemporary_native,TPR,0.8325,0.7989698502124715,0.8661839632868397,2000,2000
deezer_ismir,cohorts,contemporary_native,all_attempt_correctness,0.8325,0.7989698502124715,0.8661839632868397,2000,2000
deezer_ismir,cohorts,contemporary_native,attempted,400.0,387.0,414.0,2000,2000
deezer_ismir,cohorts,contemporary_native,balanced_accuracy,,,,0,2000
deezer_ismir,cohorts,contemporary_native,coverage,1.0,1.0,1.0,2000,2000
deezer_ismir,cohorts,contemporary_native,macro_FPR,,,,0,2000
deezer_ismir,cohorts,contemporary_native,macro_TPR,0.8325,0.798957531927989,0.8648010204081632,2000,2000
deezer_ismir,cohorts,contemporary_native,precision,1.0,1.0,1.0,2000,2000
deezer_ismir,cohorts,contemporary_native,scored,400.0,387.0,414.0,2000,2000
deezer_ismir,cohorts,contemporary_native,specificity,,,,0,2000
deezer_ismir,cohorts,legacy,AUROC,0.7798027366434379,0.7685141000929402,0.7907139621153494,2000,2000
deezer_ismir,cohorts,legacy,F1,0.7433782023447677,0.7305012841159552,0.7556150263516775,2000,2000
deezer_ismir,cohorts,legacy,FN,488.0,468.975,509.0,2000,2000
deezer_ismir,cohorts,legacy,FP,103.0,86.0,122.02499999999986,2000,2000
deezer_ismir,cohorts,legacy,FPR,0.12560975609756098,0.10487485517364309,0.14914744403826521,2000,2000
deezer_ismir,cohorts,legacy,TN,717.0,697.0,734.0,2000,2000
deezer_ismir,cohorts,legacy,TP,856.0,835.0,876.0,2000,2000
deezer_ismir,cohorts,legacy,TPR,0.6369047619047619,0.6212797619047619,0.6515264333581534,2000,2000
